"","word","n"
"6532","çığlıklarla",1
"6533","çıkabileceğini",1
"6534","çıkabilmem",1
"6535","çıkamıyor",1
"6536","çıkardığımda",1
"6537","çıkardıktan",1
"6538","çıkarıldı.kazayla",1
"6539","çıkarılıp",1
"6540","çıkarılıyor",1
"6541","çıkarılmayı",1
"6542","çıkarmalarını",1
"6543","çıkarmaya",1
"6544","çıkartayım",1
"6545","çıkartılarak",1
"6546","çıkartılıp",1
"6547","çıkartılırken",1
"6548","çıkartılması",1
"6549","çıkarttı",1
"6550","çıkılmaz",1
"6551","çıkış",1
"6552","çıkışında",1
"6553","çıkmadığını",1
"6554","çıkmaktan",1
"6555","çıkmaması",1
"6556","çıkmayan",1
"6557","çıkmayınca",1
"6558","çıkmış",1
"6559","çıkmıyor",1
"6560","çıktığım",1
"6561","çıktığımız",1
"6562","çıktığında",1
"6563","çıktıya",1
"6564","çılan",1
"6565","çıldırdı",1
"6566","çılgına",1
"6567","çıplak",1
"6568","çıplaklı",1
"6569","çırpınmaya",1
"6570","clp",1
"6571","çoban'ın",1
"6572","çobanözü",1
"6573","çocuğudur",1
"6574","çocuğumun",1
"6575","çocuğumuz",1
"6576","çocuğuna",1
"6577","çocuklarımı",1
"6578","çocuklarından",1
"6579","çoğaşlıoğlu",1
"6580","çolpan",1
"6581","com'a",1
"6582","çömlekçi",1
"6583","cooper’ların",1
"6584","çorum'da",1
"6585","çözüm",1
"6586","çözümlere",1
"6587","crazyinrussia",1
"6588","csc",1
"6589","çuhadar'ın",1
"6590","çukur",1
"6591","cumhuriyet’e",1
"6592","cumhuriyeti’nde",1
"6593","çürüğü",1
"6594","çuvalları",1
"6595","cüzdandaki",1
"6596","cvu",1
"6597","d.a",1
"6598","dacia",1
"6599","dae",1
"6600","daf",1
"6601","dağı",1
"6602","dağılan",1
"6603","dağıldı",1
"6604","dağılırken",1
"6605","dağıtarak",1
"6606","dağladı",1
"6607","dağpınar",1
"6608","daki̇ka",1
"6609","dakikada",1
"6610","dakikadan",1
"6611","dakikalar",1
"6612","dakikalardan",1
"6613","dakikalardır",1
"6614","daldıçin",1
"6615","daldıktan",1
"6616","dalgın",1
"6617","dalgınlığı",1
"6618","dalmasıyla",1
"6619","dalmızrak'ın",1
"6620","darbe",1
"6621","darbelerin",1
"6622","darbeleriyle",1
"6623","daşdelen",1
"6624","daşdelen’e",1
"6625","dashcam’ler",1
"6626","davada",1
"6627","davası",1
"6628","davasına",1
"6629","davaya",1
"6630","davood",1
"6631","davranışın",1
"6632","davranışını",1
"6633","davranışlar",1
"6634","davranışları",1
"6635","dayanabilen",1
"6636","dayanamadım",1
"6637","db",1
"6638","dbd",1
"6639","dedi̇",1
"6640","dedi.kaza",1
"6641","dedi.kazada",1
"6642","dedi.olayla",1
"6643","dediğine",1
"6644","dedim",1
"6645","dedirten",1
"6646","defasında",1
"6647","defnedildi",1
"6648","defnedilmek",1
"6649","değerinde",1
"6650","değerindeki",1
"6651","değerlendiren",1
"6652","değerlendirilen",1
"6653","değerlendirilerek",1
"6654","değerlendirmek",1
"6655","değerlendirmelerde",1
"6656","değillerdi",1
"6657","değinilerek",1
"6658","değirmendere",1
"6659","değişikliği",1
"6660","değişiklikler",1
"6661","değişim",1
"6662","değişimlere",1
"6663","değişiyor",1
"6664","değiştirdiği",1
"6665","değiştirilen",1
"6666","değiştirmeye",1
"6667","değme",1
"6668","dehşeti",1
"6669","deldiği",1
"6670","delen",1
"6671","deliği",1
"6672","delillerimizi",1
"6673","demedi",1
"6674","demelerine",1
"6675","demiral’ın",1
"6676","demiri",1
"6677","demirliklerine",1
"6678","demiş",1
"6679","demişler",1
"6680","denedi",1
"6681","denetime",1
"6682","deneti̇mi̇",1
"6683","denetimine",1
"6684","denetimlere",1
"6685","deneyimim",1
"6686","deneyimleyemeyen",1
"6687","denge’nin",1
"6688","dengeyi",1
"6689","deni̇z",1
"6690","deniz'i",1
"6691","deniz'in",1
"6692","deniz’i",1
"6693","deniz’in",1
"6694","denizden",1
"6695","denizli'nin",1
"6696","denizli’de",1
"6697","denizli’ye",1
"6698","denk",1
"6699","departmanıyla",1
"6700","derdiyle",1
"6701","dereköy",1
"6702","derin",1
"6703","derince",1
"6704","derinden",1
"6705","derse",1
"6706","dersinde",1
"6707","derviş",1
"6708","derya",1
"6709","dese",1
"6710","designed",1
"6711","desteğe",1
"6712","destekçisi",1
"6713","desteklediğini",1
"6714","detay",1
"6715","detaylı",1
"6716","devamında",1
"6717","devereaux",1
"6718","devereye",1
"6719","devir",1
"6720","devirerek",1
"6721","devlete",1
"6722","devletimiz",1
"6723","devletleri'nde",1
"6724","devreye",1
"6725","devrildiğini",1
"6726","dha'ya",1
"6727","dhf",1
"6728","dhj",1
"6729","diğerlerine",1
"6730","diğerlerinin",1
"6731","dik",1
"6732","dikkatlerini",1
"6733","dikkatli",1
"6734","dikkatlice",1
"6735","diledi",1
"6736","dilmeç'i",1
"6737","dinlemedi",1
"6738","direği",1
"6739","direk",1
"6740","di̇reksi̇yon",1
"6741","direksiyonuma",1
"6742","direksiyonun",1
"6743","direnmelerine",1
"6744","diş",1
"6745","dişari",1
"6746","dişi",1
"6747","disklerine",1
"6748","diyalogları",1
"6749","diyaloğu",1
"6750","diyarbakır'daki",1
"6751","diyarbakır'ın",1
"6752","diyelim",1
"6753","diyerekten",1
"6754","diyordu",1
"6755","diyoruz",1
"6756","dışardan",1
"6757","dışarıdan",1
"6758","dışarısına",1
"6759","dlp",1
"6760","dlu",1
"6761","dn",1
"6762","doğalgaz",1
"6763","doğan",1
"6764","doğanın",1
"6765","doğrul",1
"6766","doğruyu",1
"6767","döktüler",1
"6768","dolabına",1
"6769","dolan",1
"6770","dolaştı",1
"6771","dolayında",1
"6772","dolmabahçe",1
"6773","dolmabahçe’ye",1
"6774","dolumu",1
"6775","dön",1
"6776","döndüğümüzde",1
"6777","döndüğünde",1
"6778","döndükten",1
"6779","döndüm",1
"6780","döndürdü",1
"6781","döndürmeye",1
"6782","dönebilirdi",1
"6783","dönemeçlere",1
"6784","dongguan",1
"6785","dönmeden",1
"6786","dönmesi",1
"6787","dönmeyecek",1
"6788","dönmüş",1
"6789","dönüldü",1
"6790","dönüm",1
"6791","dönüşürken",1
"6792","dorsesinin",1
"6793","döver",1
"6794","dövüyordu",1
"6795","dramantalya'nın",1
"6796","drone",1
"6797","dsi̇",1
"6798","dsi̇'ye",1
"6799","dte",1
"6800","du",1
"6801","dualar",1
"6802","duba",1
"6803","dubaya",1
"6804","dükkan",1
"6805","dükkana",1
"6806","dükkandan",1
"6807","dükkândan",1
"6808","dükkanından",1
"6809","dükkânından",1
"6810","dumanlar",1
"6811","dupasquier'nin",1
"6812","durabi̇ldi̇",1
"6813","durabildi.i̇hbar",1
"6814","durabilen",1
"6815","duracağım",1
"6816","durağa",1
"6817","durağı",1
"6818","durak",1
"6819","duraklarında",1
"6820","duramadım",1
"6821","duramayan",1
"6822","durayım",1
"6823","durduğu",1
"6824","durduk",1
"6825","durduramadı",1
"6826","durdurdu.araç",1
"6827","durdurduğu",1
"6828","durdurdum",1
"6829","durdurmadığı",1
"6830","durdurmayı",1
"6831","durdurulabildi.aracından",1
"6832","durdurulması",1
"6833","durgunluk",1
"6834","durmadan",1
"6835","durmadığını",1
"6836","durmasının",1
"6837","durmaya",1
"6838","durmayacağı",1
"6839","durmayıp",1
"6840","durmuyorsun",1
"6841","dursun",1
"6842","duru'dan",1
"6843","duru'nun",1
"6844","duru'ya",1
"6845","durumdu",1
"6846","dururken",1
"6847","duruşmasında",1
"6848","duruşunda",1
"6849","duruyordu",1
"6850","duruyorsun",1
"6851","düşecekti",1
"6852","düşerken",1
"6853","düşme",1
"6854","düşmeden",1
"6855","düşmekten",1
"6856","düşmemesi",1
"6857","düşmesi",1
"6858","düşmüş",1
"6859","düşmüştü",1
"6860","düştüğünü",1
"6861","düştüm",1
"6862","düşük",1
"6863","düşüncelerini",1
"6864","düşüncem",1
"6865","düşüncenizi",1
"6866","düşüncesiyle",1
"6867","düşündüğü",1
"6868","düşünmedim",1
"6869","düşünülmeyecek",1
"6870","düşünüyordu",1
"6871","düşünüyorsanız",1
"6872","düşünüyorum",1
"6873","düşürdü",1
"6874","düşürdüğü",1
"6875","düşürdün",1
"6876","düşüren",1
"6877","duyabilecekleri",1
"6878","duyarak",1
"6879","duyarlı",1
"6880","duyarsız",1
"6881","duydum",1
"6882","duygu",1
"6883","duymak",1
"6884","duymaz",1
"6885","duyulan",1
"6886","duyuldu.taksici",1
"6887","duyulmadı",1
"6888","duyulmamış",1
"6889","duyup",1
"6890","duyurdu",1
"6891","duyuruldu",1
"6892","duyurulurken",1
"6893","düzce’nin",1
"6894","düzelmeye",1
"6895","düzeltildi",1
"6896","düzeltilmesini",1
"6897","düzeltip",1
"6898","düzeltmek",1
"6899","düzenlenmedi",1
"6900","düzenli",1
"6901","düzgün",1
"6902","düzine",1
"6903","dv",1
"6904","e.a’ya",1
"6905","e.posta",1
"6906","e'nin",1
"6907","echomar",1
"6908","edanur",1
"6909","edemediklerini",1
"6910","edemeyince",1
"6911","edemez",1
"6912","edemezsiniz",1
"6913","edenlerin",1
"6914","ederik",1
"6915","ederim",1
"6916","ederlerse",1
"6917","edildi.sağlık",1
"6918","edildiğinde",1
"6919","edilemeyen",1
"6920","edilemez",1
"6921","edilmemiş",1
"6922","edi̇lmi̇ş",1
"6923","edin",1
"6924","edindiği",1
"6925","edi̇p",1
"6926","edirne'nin",1
"6927","editörlerimizin",1
"6928","ediyordu",1
"6929","ediyorlar",1
"6930","ediyorlardı",1
"6931","ee",1
"6932","efendi",1
"6933","eg",1
"6934","egemen",1
"6935","egemenlik",1
"6936","eğiterek",1
"6937","eği̇ti̇m",1
"6938","eğitimin",1
"6939","eğitimlere",1
"6940","eğitimlerini",1
"6941","eğitmen",1
"6942","ehiyetine",1
"6943","ehliyetim",1
"6944","ehli̇yeti̇ne",1
"6945","ehliyetini",1
"6946","ehliyetli",1
"6947","ehli̇yetsi̇z",1
"6948","ek2",1
"6949","ekibe",1
"6950","ekimde",1
"6951","ekin",1
"6952","ekindeki",1
"6953","eki̇plere",1
"6954","ekiplerinden",1
"6955","ekleme",1
"6956","eklenince",1
"6957","ekmeğini",1
"6958","eksikliği",1
"6959","eksiksiz",1
"6960","ekstra",1
"6961","elazığ’da",1
"6962","elbistan",1
"6963","elbistan’da",1
"6964","elbüken'in",1
"6965","elbüken’in",1
"6966","elçin",1
"6967","eldelek",1
"6968","elektronik",1
"6969","eleşkrit",1
"6970","eleştirirken",1
"6971","elifin",1
"6972","elim",1
"6973","elinde",1
"6974","ellen",1
"6975","ellerinin",1
"6976","elsazı",1
"6977","em",1
"6978","emanetoğlu’na",1
"6979","emek",1
"6980","emeklilik",1
"6981","eminönü’nden",1
"6982","emirdağ",1
"6983","emirleriyle",1
"6984","emişbeleni",1
"6985","emlakhabercin",1
"6986","emma",1
"6987","emni̇yet",1
"6988","emniyeti",1
"6989","emniyette",1
"6990","emrah",1
"6991","endişelendiler",1
"6992","endişesiyle",1
"6993","engelinden",1
"6994","engellendi",1
"6995","engelleyemediği",1
"6996","ensesinden",1
"6997","enstitüsü",1
"6998","erat",1
"6999","ercan",1
"7000","erdemir",1
"7001","erdi",1
"7002","ereğli̇",1
"7003","ereğli'den",1
"7004","eren",1
"7005","erie'yi",1
"7006","erim",1
"7007","erkeği",1
"7008","erkekle",1
"7009","erken",1
"7010","erkilet",1
"7011","erkul",1
"7012","erlerinin",1
"7013","ermenek'e",1
"7014","erol",1
"7015","ertan",1
"7016","ertuğ",1
"7017","ertuğrulgazi",1
"7018","erzincan",1
"7019","erzincan’dan",1
"7020","esenyurt'tan",1
"7021","eşimiz",1
"7022","eşimle",1
"7023","eşi̇ni̇",1
"7024","esirikli'nin",1
"7025","eskişehir'de",1
"7026","eski̇şehi̇r'de",1
"7027","esnafı",1
"7028","esteban",1
"7029","eşyalarını",1
"7030","etci̇",1
"7031","etfal",1
"7032","etimesgut'ta",1
"7033","etken",1
"7034","etkilendi",1
"7035","etkilenen",1
"7036","etkinlikte",1
"7037","etkisinden",1
"7038","etkisini",1
"7039","etki̇si̇yle",1
"7040","etmediği",1
"7041","etmedik",1
"7042","etmekte",1
"7043","etmektedir",1
"7044","etmeleri",1
"7045","etmelerini",1
"7046","etmemesinden",1
"7047","etmenin",1
"7048","etmesin",1
"7049","etmesine",1
"7050","etmesiyle",1
"7051","etmeyip",1
"7052","etmişti",1
"7053","etmiyorsun",1
"7054","etrafımızda",1
"7055","etrafında",1
"7056","etrafından",1
"7057","etraflarındaki",1
"7058","etraftaki",1
"7059","etti.olayla",1
"7060","etti.sürücüleri̇n",1
"7061","etti.yan",1
"7062","ettik",1
"7063","ettiler",1
"7064","etti̇plaka",1
"7065","ettirdikarabük",1
"7066","ettirerek",1
"7067","evet",1
"7068","evi",1
"7069","evime",1
"7070","evinde",1
"7071","evlada",1
"7072","evladım",1
"7073","evlendiği",1
"7074","evlerde",1
"7075","evleri",1
"7076","evlerinden",1
"7077","evliya",1
"7078","evraklarına",1
"7079","express",1
"7080","eyaletindeki",1
"7081","eylem",1
"7082","eylemci",1
"7083","eylemler",1
"7084","eyüpsultan’da",1
"7085","ez",1
"7086","ezebilirdi",1
"7087","ezildiği",1
"7088","ezip",1
"7089","eziyete",1
"7090","eziyordu",1
"7091","ezme",1
"7092","f.ş.k",1
"7093","f1",1
"7094","fabrikada",1
"7095","faciaya",1
"7096","faci̇ayi",1
"7097","faisal",1
"7098","fakültesine",1
"7099","falez",1
"7100","farın",1
"7101","farının",1
"7102","farketmesinin",1
"7103","farkındalığını",1
"7104","farklılık",1
"7105","farlarından",1
"7106","fatma'mı",1
"7107","fatma'yi",1
"7108","fatma'yı",1
"7109","faydalanıp",1
"7110","faydalanmalıyız",1
"7111","faydalı",1
"7112","fbl",1
"7113","federasyonu",1
"7114","fena",1
"7115","feniş",1
"7116","fenomenini",1
"7117","fenomenleri",1
"7118","ferah",1
"7119","ferdi",1
"7120","feriköy’de",1
"7121","feryat",1
"7122","fethi",1
"7123","fethiye",1
"7124","fethiyedeki",1
"7125","feyza",1
"7126","ff",1
"7127","fikirdir",1
"7128","fikret",1
"7129","film",1
"7130","filmlerini",1
"7131","filolarına",1
"7132","filosu",1
"7133","filosuna",1
"7134","filoyu",1
"7135","fim",1
"7136","firari",1
"7137","firladi",1
"7138","firlatti",1
"7139","fişek",1
"7140","fiyata",1
"7141","fındıklı",1
"7142","fırça",1
"7143","fırçaladı",1
"7144","fırçalayarak",1
"7145","fırçalayıp",1
"7146","fırın",1
"7147","fırındaki",1
"7148","fırladığını",1
"7149","fırladım",1
"7150","fırlaması",1
"7151","fırlatan",1
"7152","fırlattığı",1
"7153","fırlayıp",1
"7154","fırsatı",1
"7155","fırsattan",1
"7156","fj",1
"7157","fn",1
"7158","foça",1
"7159","form",1
"7160","foto",1
"7161","fotoğraflarda",1
"7162","fotoğrafların",1
"7163","fr",1
"7164","fransa'da",1
"7165","frec",1
"7166","frederik",1
"7167","frenini",1
"7168","fu",1
"7169","fuat",1
"7170","fuatpaşa",1
"7171","futbolcu",1
"7172","g.k'ye",1
"7173","g.s",1
"7174","g'ye",1
"7175","ga",1
"7176","galata",1
"7177","galerileri",1
"7178","galerisinden",1
"7179","garajın",1
"7180","garajından",1
"7181","garip",1
"7182","gazeteciler",1
"7183","gazetecinin",1
"7184","gaziantep’in",1
"7185","gaziosmanpaşa",1
"7186","gazı",1
"7187","gazından",1
"7188","gazının",1
"7189","gb",1
"7190","gc",1
"7191","gebzeli",1
"7192","gec",1
"7193","geçebileceği",1
"7194","geçebilsin",1
"7195","geçeceği",1
"7196","geçeceğim",1
"7197","geçeceğini",1
"7198","geçemedi",1
"7199","geçeni",1
"7200","geçenler",1
"7201","geçenlerin",1
"7202","gecesinde",1
"7203","geçidi'nde",1
"7204","gecikiyoruz",1
"7205","geçilen",1
"7206","geçilmeden",1
"7207","geçi̇nde",1
"7208","geçi̇rdi̇",1
"7209","geçirildikten",1
"7210","geçirilip",1
"7211","geçirip",1
"7212","geçişi",1
"7213","geçiyor",1
"7214","geçiyormuş",1
"7215","geçmedi",1
"7216","geçmediği",1
"7217","geçmediğini",1
"7218","geçmemekte",1
"7219","geçmesi",1
"7220","geçmesinin",1
"7221","geçsene",1
"7222","geçti.bu",1
"7223","geçti.olay",1
"7224","gedik",1
"7225","gel",1
"7226","geldi̇",1
"7227","geldi.edinilen",1
"7228","geldi.i̇ddiaya",1
"7229","geldiğini",1
"7230","gelebilirdi",1
"7231","gelemeyen",1
"7232","gelir",1
"7233","geliştiğini",1
"7234","geliştikçe",1
"7235","geliyordum",1
"7236","gelmeden",1
"7237","gelmek",1
"7238","gelmesinde",1
"7239","gelmesinden",1
"7240","gelmesinin",1
"7241","gelmesiyle",1
"7242","gelmez",1
"7243","gelmiştir",1
"7244","genç’in",1
"7245","genci",1
"7246","gençlerin",1
"7247","gençosman",1
"7248","george",1
"7249","gerçekleşen",1
"7250","gerçekleşmeden",1
"7251","gerçekleşmedi",1
"7252","gerçekleşmezdi",1
"7253","gerçekleştiğini",1
"7254","gerçekleştiren",1
"7255","gerekir",1
"7256","gerekmektedir",1
"7257","gerekmiyor",1
"7258","gergin",1
"7259","gerginlik",1
"7260","geride",1
"7261","getiren",1
"7262","getirilecek",1
"7263","getirilerek",1
"7264","getirilirken",1
"7265","getirip",1
"7266","getiriyorlar",1
"7267","getirmek",1
"7268","getirmesi",1
"7269","getirmiş",1
"7270","gezerek",1
"7271","gezintiye",1
"7272","geziyorsunuz",1
"7273","geziyorum",1
"7274","gide",1
"7275","gideceğini",1
"7276","gidecektik",1
"7277","gi̇decekti̇k",1
"7278","gider",1
"7279","giderecek",1
"7280","gideremeyen",1
"7281","gideri",1
"7282","giderildi",1
"7283","giderlerdi",1
"7284","gidip",1
"7285","gidiyor",1
"7286","gidiyorduk",1
"7287","gidiyordum",1
"7288","gidiyorlardı",1
"7289","gidiyorsun",1
"7290","gidon",1
"7291","girdiğini",1
"7292","girdikten",1
"7293","gireceği",1
"7294","girildi",1
"7295","girince",1
"7296","girip",1
"7297","girişiminde",1
"7298","gi̇ri̇şi̇nde",1
"7299","giriyor",1
"7300","girmedi",1
"7301","gi̇rmedi̇",1
"7302","girmesin",1
"7303","girmesini",1
"7304","girmeyerek",1
"7305","girmiş",1
"7306","girsin",1
"7307","git",1
"7308","gitmedi",1
"7309","gitmekteyim",1
"7310","gitmeleri",1
"7311","gitmeseydi",1
"7312","gitmesi",1
"7313","gittiğim",1
"7314","gittikleri",1
"7315","gittikten",1
"7316","giyerek",1
"7317","giyince",1
"7318","giyisilerini",1
"7319","giysileri",1
"7320","giysisi",1
"7321","gizleyemezken",1
"7322","gn",1
"7323","göç",1
"7324","göçüğe",1
"7325","göçüğü",1
"7326","gökçek",1
"7327","gökçekent",1
"7328","gökçenur",1
"7329","gökdere",1
"7330","gökmen",1
"7331","göksel",1
"7332","göksu",1
"7333","göktürk",1
"7334","gölet",1
"7335","göletler",1
"7336","golf",1
"7337","gölova",1
"7338","gonca",1
"7339","gönderelim",1
"7340","gönderi̇ldi̇",1
"7341","gönderildi.hastanede",1
"7342","gönderildi.kaza",1
"7343","gönderilmiştir",1
"7344","göndermesine",1
"7345","gördüler",1
"7346","göreceğini",1
"7347","göremeyen",1
"7348","görenleri",1
"7349","görerek",1
"7350","görevi",1
"7351","görevini",1
"7352","görevlendirdiği",1
"7353","görevlilerinin",1
"7354","görmediği",1
"7355","görmek",1
"7356","görmelerine",1
"7357","görmesi",1
"7358","görmeyeceğini",1
"7359","görsün",1
"7360","görükle'de",1
"7361","görüldü.yoldaki",1
"7362","görülecek",1
"7363","göründe",1
"7364","görünen",1
"7365","görünmesine",1
"7366","görüntüde",1
"7367","görüntülendi.edinilen",1
"7368","görüntülendi.görüntüyü",1
"7369","görüntülenmemek",1
"7370","görüntülerden",1
"7371","görüntülerine",1
"7372","görüntülerinin",1
"7373","görüntülerken",1
"7374","görüntüsünden",1
"7375","görüntüsünü",1
"7376","görünür",1
"7377","görünürlük",1
"7378","görünüş'ün",1
"7379","görürken",1
"7380","görüşmesine",1
"7381","görüyor",1
"7382","görüyoruz",1
"7383","göster",1
"7384","gösterdi.biber",1
"7385","gösterebiliyor",1
"7386","gösterememişti",1
"7387","gösterisi",1
"7388","göstermeye",1
"7389","götüreceğim",1
"7390","götüren",1
"7391","götürmediler",1
"7392","götürmelerini",1
"7393","götürüldü.polis",1
"7394","götürülmek",1
"7395","götürüyor",1
"7396","gözaltina",1
"7397","gözaltı",1
"7398","gözaltındaki",1
"7399","gözdesi",1
"7400","gözetlemelerine",1
"7401","gözlemcilerinden",1
"7402","gözler",1
"7403","gözleri",1
"7404","gözlerini",1
"7405","gözlü",1
"7406","gözüküyor",1
"7407","gözündeki",1
"7408","gözünü",1
"7409","gözünün",1
"7410","gözyaşlarini",1
"7411","grace",1
"7412","grace’de",1
"7413","grand",1
"7414","gridinde",1
"7415","gu",1
"7416","guangdong",1
"7417","guangxi",1
"7418","guanyu",1
"7419","güç",1
"7420","güçleri",1
"7421","güçlü",1
"7422","güçlük",1
"7423","gücüyle",1
"7424","gülek",1
"7425","gülseren",1
"7426","gültepe",1
"7427","gülü",1
"7428","güm",1
"7429","gümüşçeken",1
"7430","günde",1
"7431","gündemkadın",1
"7432","gündoğdu",1
"7433","gündoğdu'nun",1
"7434","güne",1
"7435","güneşin",1
"7436","güneybatısındaki",1
"7437","günlerce",1
"7438","günlerini",1
"7439","günümüzdeki",1
